,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr12,Attr13,Attr15,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
40,0.11288,0.05550700000000001,0.40879,9.7639,51.855,0.0,0.11288,17.016,0.5382,0.9444899999999999,2.419980705327473,0.21059,178.76,18.016,0.11288,0.20975,223.25,1.4304,0.0,0.2097361575622445,0.20182,0.20969000000000002,2.0418,0,0.75068,3.3225,-0.034548,0.46293,54.828,6.6571,5.5942,0.011249,0.5382,0.9444899999999999,0.020901151988108508,2.3379,4.0925,0,234.92,11.67,0.34293,2.7068,386.93,-0.00045211,-0.0008400408769973988,8.205,0.046645,0.15021,1.7344,1.7344,858.97,0.42303,0.11952,0.5836,0.009386017850903726,1.635,31.278,31.634,11.538214170865045,0.98831,0
41,0.19423,0.8711899999999999,0.12880999999999998,1.1479,2.9725,-0.072739,0.19423,0.14785,15.441,0.12880999999999998,0.22294792180810163,0.012866,1600.6,1.1479,0.19423,0.012579,0,0.9817,0.26859,0.012578848520173564,0.28681999999999996,0.12131,0.22804000000000002,3.3677,?,2.2221,0.026742,0.017744,20.379,17.912,17.912,-0.16310999999999998,15.88,0.12880999999999998,-0.010563435010685834,0.52602,0.10636,0.017394,12.805,12.805,?,0.52602,0,0.26415,0.017107052652030306,1.1479,0.8711899999999999,0.05583,?,?,21.48,-0.010485,1.5079,0.017107,1.4946340227643363e-15,?,28.503,20.593,17.72403264500282,?,1
42,0.15100999999999998,0.098084,0.6826300000000001,8.1234,108.67,0.45898999999999995,0.1904,9.1671,1.1591,0.89915,1.9868931836206538,0.13448,155.37,10.195,0.1904,0.11112,52.594,1.2595,0.21473000000000003,0.13028211543438872,0.57532,0.89915,1.9477,1.4527,3.0812,4.4833,-0.013634,0.11112,23.662,15.426,2.1893,0.21473000000000003,1.7196,0.9014,0.18525580191527913,1.2839,0.012658,0.12533,139.62,87.03,0.61168,5.5471,60.96,0.17471,0.15072901389008714,7.9366,0.095828,0.064827,4.0585,4.0687,20771.0,0.13725,0.16795,0.86275,0.005585274981927314,6.94,4.194,20.414,12.095629669825103,7.7337,0
43,-0.08154600000000001,0.99736,-0.3465,0.65258,-333.68,-0.61431,-0.08154600000000001,-0.036377,0.94552,-0.036281,-0.08176185128739874,-0.026796,-14173,1.0026,-0.08154600000000001,-0.085072,203.48,1.6523,-0.052422,-0.08624460614265167,-0.60664,-0.036281,-0.025753,-0.51709,-0.99245,5.441,1.0374,-0.085072,359.09,1.0165,-0.05256,-0.052422,0.9653799999999999,-0.036281,-0.05544250782638124,0.0099883,9.5364,-0.054689,244.04,40.568,-0.1526,0.11681,192.39,-0.10828,-0.11451899483881885,0.65258,0.99736,0.9838,-0.10392,-0.10392,-95644.0,-0.057624,2.2476,1.0576,-1.0727653592789628,1.7938,8.9971,379.78,0.9480227801395685,2.7455,0
44,0.0059129,0.056723,0.6281399999999999,12.074,212.04,0.25406999999999996,0.011038,16.048,1.0346,0.91028,0.19459478518414045,0.049575,460.16,17.629,0.011038,0.012162,52.859,1.0564,0.011622,0.005715155615696887,0.28845,0.91028,0.70284,0.13248,1.9932,3.7692,-0.14403,0.012162,23.601,15.465,0.20488,0.011622,0.9173899999999999,0.91028,0.011233326889619177,3.3045,0.040918,0.012805,200.05,147.19,0.044988,9.7567,54.686,-0.022333000000000002,-0.021586120239706172,12.074,0.056723,0.064661,2.8885,2.8885,3691.5,0.033412,0.006495699999999999,0.96659,0.0362492859339984,6.9052,2.4798,22.813,18.239514835252013,2.8799,0
45,0.0061600000000000005,0.97619,0.39216999999999996,1.6452,-10423,0.0,0.0061600000000000005,0.024387,0.021049,0.023806,0.010134412582465493,0.30242,55975,1.0244,0.0061600000000000005,0.29266,15617,0.14237,0.0063503,0.29265048220818096,0.027592,0.013318,0.0065208,33.267,?,3.6783,42.423,0.29266,12469,0.029273,0.018227,0.003256,0.021049000000000002,0.3588,0.15468668345289563,0.13829,4.9635,0.3017,15883,266.49,0.0068401,0.16357,18474,0.0061446999999999995,0.29192360682217683,1.0244,0.60783,34.162,?,?,1869.6,0.15468,0.25876,0.74488,15.473578089557252,0.023372,1.3697,10540,0.03462974844940197,?,0
46,0.04866,0.53375,0.089597,1.2345,-39.892,0.18472,0.06313400000000001,0.87354,1.0555,0.46625,0.1652506216463814,0.082896,1708.8,1.8735,0.06313400000000001,0.045904,46.523,1.0458,0.075336,0.0461013737565135,0.23715,0.46625,0.18649000000000002,0.57817,0.16958,5.4345,0.37699,0.045904,107.02,3.4106,0.14114000000000002,0.075336,1.402,0.61795,0.07137470393178588,0.17875,0.13903,0.054775,107.04,60.522,0.27757,0.77567,49.106,0.024459,0.023172903837044054,0.88364,0.38205,0.2932,0.88246,1.1696,24364.0,0.052604,0.10436,0.9474,0.3253619302949062,7.8456,6.0309,101.39,2.762727391702657,2.6031,0
47,-0.12603,0.51012,-0.18692,0.63346,-76.463,0.0,-0.12603,0.96033,1.6694,0.48988000000000004,-0.24713703035532195,-0.058768,-1897.9,1.9603,-0.12603,-0.075492,27.414,0.85498,0.0,-0.07549418952917217,-0.12173,0.46723000000000003,-0.19232,0,-0.27612,3.548,0.30459,-0.151,122.41,2.9817,2.9808,0.00061585,1.6694,0.48988000000000004,0.00036890499580687677,0.012491,0.60903,0,69.239,41.825,-1.0051,0.3876,30.098,-0.02792,-0.016724571702408052,0.63327,0.5099600000000001,0.33538,0.72365,0.72365,-660.14,0.089158,-0.25726,0.91574,0.0003266105985136908,13.314,8.7269,111.5,3.2735900854969007,2.466,0
48,0.023534,0.86834,-0.079186,0.90778,-35.693,0.023534,0.028866000000000006,0.029356,1.0292,0.025491,0.03361710552365869,0.028655,4470.0,1.1516,0.028866000000000006,0.011665,22.113,0.99449,0.029106,0.022866303925378934,0.028866000000000003,0.025491,0.075516,?,-0.35909,3.6789,0.34275,0.011665,130.36,2.8,0.03352,0.029106,2.5139,0.035158,0.028280217644772638,0.029504,0.40126,0.011763,111.24,89.129,0.15699,0.7332,22.758,-0.012933000000000002,-0.01256607073455111,0.8976700000000001,0.85867,0.35714,0.1156,0.15944,-378.02,0.028373,0.92325,0.97163,4.544309756384605,16.506,4.0952,126.66,1.198597831530157,11.221,1
49,0.023972999999999998,0.9395399999999999,-0.4373,0.50825,-7402.2,0.0,0.023972999999999998,0.064354,5.0388,0.060463,0.02695776358402303,0.012179,5588.2,1.0644,0.023972999999999998,0.0047575,13.906,0.8084,0.047474,0.00475768040009526,0.097739,0.057254,0.065316,2.0163,-0.79797,3.4936,0.1799,0.0094302,65.169,5.6516,5.3493,0.058111,5.0388,0.11072,0.011532706199888863,0.062904,0.36902,0.0094216,28.688,14.782,0.12487,0.29238,13.942,0.01008,0.0020004763038818764,0.48107,0.88928,0.17694,0.11033,0.20203,-1362.7,0.011533,0.39648,1.0021,0.8312025536278389,26.247,24.692,64.417,5.666156890967975,9.1947,0
50,0.09340599999999999,0.29158,0.27483,2.7747,60.504,0.26871,0.11564,2.4289,1.1503,0.70824,0.746738990055534,0.18279,570.63,3.4296,0.11564,0.11333,46.197,0.98715,0.13091,0.08120142571503085,0.33322,0.70824,0.56338,1.4757,0.4819,4.1479,0.21661,0.11333,63.721,5.7281,0.44896,0.13091,1.0259,0.84496,0.11380509432322002,0.51059,0.04751,0.1283,125.42,79.226,0.72326,1.9407,53.14,0.060042,0.05219681822133356,1.4737,0.15486,0.17458,1.2419,1.4816,3863.3,0.13064,0.13189,0.86936,0.1932960578335028,7.9009,4.6071,55.397,7.427999483404365,1.7892,0
51,0.078599,0.43,0.06965299999999999,1.1661,-21.324,0.0,0.10142000000000001,1.3256,3.0992,0.57,0.24181011873539654,0.054526,928.78,2.3256,0.10142000000000001,0.032724,27.338,0.98575,0.11839000000000001,0.025361060918946823,0.39722,0.52856,0.33993,5.9432,0.13633,3.6001,0.10652,0.039152,51.171,7.133,6.9575,0.10740999999999999,3.0992,0.58058,0.03465733092410944,0.26377,0.077076,0.038202,44.571,17.233,0.33861,0.61264,28.319,0.050824,0.016399070727929788,1.1374,0.41941999999999996,0.14019,1.1156,1.1363,277.35,0.034658,0.13789,0.96755,0.018561403508772133,13.351,21.18,49.397,7.389251823947357,6.0658,0
52,0.041525,0.7259899999999999,0.059983,1.1033,-32.136,0.0,0.054504,0.37743,1.7078,0.27401,0.0938591355260892,0.050614,3065.6,1.3774,0.054504,0.031915,41.464,0.80573,0.030723,0.024314908068860525,0.27282,0.26757,0.10118,2.9415,0.16694,3.8986,0.4222,0.037371,126.73,2.8801,2.3037,0.035298,1.7078,0.4193,0.02066869656868486,0.02995,0.38623,0.01799,133.22,91.751,0.21404,0.76921,42.339,-0.0012097999999999998,-0.0007083967677714016,0.8825,0.5807,0.34721,0.76259,1.1669,474.97,0.020669,0.15155,0.96905,0.5302361227692423,8.8028,3.9782,124.11,2.9409333562941278,4.7528,0
53,0.044259,0.33913000000000004,0.24293,1.7163,52.89,0.044259,0.044259,1.8962,1.0655,0.64304,0.13050747500958335,0.075531,1128.6,2.9488,0.044259,0.030479,13.141,0.83361,0.064583,0.041538244955419995,0.044259,0.64304,0.32342,?,0.58124,6.3452,0.1713,0.030479,90.822,4.0189,0.19044,0.064583,1.4626,0.64304,0.060612857813233244,0.26657,0.085762,0.044475,123.58,110.44,0.84657,1.5622,14.001,-0.00083772,-0.0007862224307836699,1.7163,0.33913000000000004,0.24883,1.5386,1.5386,537930.0,0.061446,0.068829,0.93855,0.027727668574272227,27.776,3.305,85.241,3.141863002388464,3.4744,1
54,0.13169,0.43285,0.07898200000000001,1.1825,-76.076,0.14465999999999998,0.15366,1.3093,1.1655,0.5667300000000001,0.35499595702899384,0.18545,781.88,2.3103,0.15366,0.14102,87.794,1.7592,0.15043,0.112990132990133,0.17145,0.5667300000000001,0.41606,1.609,0.16179,4.5041,0.27602,0.14102,168.99,2.1599,0.34753,0.15043,1.0964,0.5667300000000001,0.1290690690690691,0.31494,0.071571,0.13806,125.79,37.995,0.50246,0.57698,102.32,0.10202,0.08753324753324754,1.1825,0.43285,0.46299,1.1609,1.1609,2521.1,0.14198,0.23235999999999998,0.85802,0.0007410936424751777,4.1574,9.6066,145,2.692618690077394,2.232,0
55,0.13846,0.47051000000000004,0.14743,1.3418,-44.229,0.0,0.13846,1.1254,1.0514,0.52949,0.3210145599554855,0.16253,1005,2.1254,0.13846,0.13169,78.906,1.1852,0.0,0.13169107856191745,0.36352,0.52875,0.36319,?,0.34997,4.8287,0.28602,0.29523,227.74,1.6027,1.4692,0.013728,1.0514,0.52949,0.013056876545558305,0.39614,0.48373,0,141.6,62.69,0.60918,0.81482,120.01,-0.032422,-0.03083697926574092,1.23,0.43132,0.62394,1.2569,1.2569,9937.9,0.34252,0.2615,0.66335,0.07401461783980824,4.6257,5.8223,149.73,2.437633311694334,2.4959,0
56,0.030133999999999998,0.39689,0.080774,1.4657,-12.428,0.29686999999999997,0.039476,1.504,1.0435,0.5969300000000001,0.22757984549752103,0.082277,1458.8,2.5196,0.039476,0.032708,34.827,0.92111,0.052993,0.02887781504551988,0.37127,0.5969300000000001,0.22666,0.4582,0.10831,4.0834,0.24488,0.032708,54.742,6.6676,0.13352,0.052993,1.2175,0.8203600000000001,0.05078390033540967,0.60427,0.11566,0.043908,45.187,10.36,0.26167,0.80176,36.344,-0.0068321,-0.006547292764734067,0.64056,0.17346,0.14998,0.80042,1.1,978.8,0.041724,0.050482,0.95828,0.38465146667113387,10.48,35.231,52.458,6.015796148968062,1.6184,0
57,0.011846,0.18761,0.016834000000000002,1.1081,-6.345,0.0,0.018625,4.3301,1.5691,0.8123600000000001,0.1196364337101747,0.01187,3676.5,5.3303,0.018625,0.01187,10.972,1.0611,0.029444,0.007549550697852273,0.083853,0.77375,0.063141,1.7785,0.020336,3.1123,0.11191,0.014232,41.295,11.052,9.171,-0.14312,1.7551,0.8427,-0.0912115225288382,0.07703,0.21239,0.018765,37.341,26.369,0.25115,0.37999,10.006,0.029444,0.01876489707475623,0.9195700000000001,0.15568,0.090485,0.98134,1.018,21.8,0.12303,0.014582,0.78842,0.03934216357280008,33.268,13.842,36.214,10.079008221993831,1.8955,1
58,-0.0016905999999999998,0.84241,0.024518,1.0477,-38.51,-0.052162,-0.0023781,0.18706,2.4533,0.15758,-0.004626473678067002,-0.00096934,-129300.0,1.1871,-0.0023781,-0.00096934,36.402,1.0009,0.054339,-0.0006891126238128234,0.041112,0.00085326,-0.0020068,0.89043,0.053131,5.0601,0.33602,0.010586,93.406,4.9045,2.9926,-0.0082946,2.5797,0.45136,-0.003380997024416092,0.13148,0.51677,0.022149,70.069,33.667,-0.0069097,0.60747,35.424,0.054339,0.022149349855296943,0.6392800000000001,0.51402,0.2039,0.34148,0.97809,2816.0,0.18125,-0.010728,0.80167,2.0840208148242154,10.027,10.841,76.476,4.7727714874907585,5.3163,1
59,-0.12959,1.0665,-0.13951,0.53645,-486.83,-0.19275,-0.12959,-0.062316,0.18244,-0.066457,-0.43057447586138164,-0.70282,-3035.8,0.93768,-0.12959,-0.71031,208.5,0.94031,0.0,-0.7103157202367903,-0.15885,-0.17956,-0.12023,0,-0.16638,5.151,5.7978,-1.4427,603.18,0.60512,0.17078,0.021952,0.18244000000000002,0.46523000000000003,0.1203244902433677,0.031296,26.006,0,304.18,95.68,-1.2435,0.19019,208.86,-0.0013669,-0.007492326244244685,0.1514,0.30096999999999996,1.6526,-0.079253,0.55481,-19752.0,0.0017203,1.95,1.2218,-11.518530779300903,1.7506,3.8148,602.15,0.6061733727614048,0.21757,0
60,0.023641,0.77723,0.13495,1.1995,-147.41,0.0,0.031701,0.28661,3.4884,0.22276999999999997,0.04687416826851988,0.0090875,8949.1,1.2866,0.031701,0.0090875,17.398,1.4153,0.053121,0.006777032450407063,0.10049,0.11943,0.030417,1.1575,0.71499,3.8608,0.12145,0.012382,72.21,5.1209,4.4559,0.052740999999999996,3.4884,0.3237,0.015118965714940945,0.5228,0.48771,0.015228,47.889,30.491,0.14218,0.95369,17.524,0.053121,0.015227898176814586,1.0438,0.6763,0.19528,1.1802,1.715,979.49,0.02003,0.10612,1.006,0.4530681869192438,20.98,11.971,70.764,5.1580659470649115,18.482,0
61,0.032162,0.85315,-0.13315,0.84393,-36.836,0.034955,0.035135,0.11373,0.95827,0.097027,0.04118267596553948,0.0236,3206.4,1.1721,0.035135,0.008538,26.369,1.02,0.043332999999999997,0.03356256587391863,0.045946,0.097027,0.11035,0.10091,-0.47555,4.0453,0.19342,0.008538,72.515,5.0335,0.050792,0.043332999999999997,4.3797,0.097027,0.04522003193254511,0.070116,0.26633,0.01053,58.556,32.187,0.10818,0.49546,25.269,-0.018649000000000002,-0.019461112212633185,0.84393,0.85315,0.19867,0.34653,0.34653,-1478.0,-0.043544,0.33148,1.0435,0.513496243313717,13.842,11.34,75.672,1.1232139717517435,14.697,0
62,-0.081207,0.078027,0.9199200000000001,12.79,114.97,-0.005884899999999999,-0.081207,11.816,1.8605,0.9219700000000001,-1.0407551232265753,-0.042725,-358.27,12.816,-0.081207,-0.043648,57.858,0.75745,-0.098281,-0.0436479441010481,?,0.8147399999999999,-1.0188,-4.4826,448.68,2.6686,-0.23161,-0.043648,14.54,25.103,25.103,-0.098208,1.8605,0.9219700000000001,-0.05278581026605751,6.5227,-0.026934,-0.052824,95.933,38.075,-0.27535,9.0101,54.957,-0.099996,-0.05374684224670787,12.79,0.078027,0.039835,449.68,449.68,428.94,-0.052785,-0.08807999999999999,1.0428,3.253901970683368e-06,6.3085,9.5864,15.307,23.844310302843887,907.44,0
63,-0.13392,0.07497999999999999,0.17614000000000002,3.3491,-2.0409,-0.16685999999999998,-0.13624,10.562,0.80312,0.79195,-1.8170178714323821,-0.1335,-433.32,13.337,-0.13624,-0.28797,123.71,0.77005,-0.13396,-0.166749676262576,-0.16858,0.79195,-0.81138,-2.274,0.2352,4.6252,0.12681,-0.28797,46.458,7.8566,-1.7866,-0.13396,0.48723,0.79195,-0.16679948202012154,0.44944,-0.040494,-0.28315,167.74,44.028,-0.83518,1.2106,99.352,-0.20704,-0.2577946010558821,3.3491,0.07497999999999999,0.12728,1.0575,1.0575,7431.0,-0.24515,-0.1691,1.2451,0.1680282846139276,2.9505,8.2901,57.847,10.7111229661243,0.63175,0
64,0.021582,0.73232,0.078807,1.1076,-8.3248,0.0016344999999999999,0.027308999999999996,0.34602,1.0231,0.2534,0.03729107493991697,0.023883,5570,1.3655,0.027308999999999996,0.013591,21.888,2.0739,0.042568,0.021094712149350017,0.0037662,0.2534,0.05771,0.21674,0.41726,5.5935,0.36352,0.013591,136.1,2.6819,0.058127,0.042568,2.0175,0.2534,0.04160688104779592,0.0070265,0.38067,0.021185,146.41,124.52,0.17912,0.94308,22.393,0.021888,0.021393803147297434,1.1076,0.73232,0.37287,1.3417,1.3417,30906.0,0.022544,0.085171,0.97746,0.05635359116022123,16.676,2.9312,133.03,1.3970668560192265,10.639,0
65,0.015094999999999999,0.58945,0.0013388,1.0026,-1360.2,0.0,0.022035,0.6965,4.4506,0.41055,0.0433367423199465,0.004951,9764,1.6965,0.022035,0.004951,11.081,1.0168,0.031988,0.0033916775266256234,0.097626,0.21356,0.025608,3.2066,0.0027312,3.4182,0.12968,0.0071925,49.459,7.4091,6.3911,0.035289999999999995,4.4506,0.4705,0.00792926796387004,0.035065,0.61424,0.0071873,40.348,29.267,0.11172,0.7369,13.091,0.031988,0.007187345526445873,0.86488,0.50846,0.13497,0.83752,0.95982,3.507,0.15687,0.036767,0.8487,0.1972719522591642,32.939,12.472,41.7,8.753097588797544,9.0791,0
66,0.05785800000000001,0.49496999999999997,-0.13276,0.55804,-157.02,0.064901,0.057914999999999994,0.31433,1.0725,0.15558,0.19279294274300932,0.25153,1143.1,2.0203,0.057914999999999994,0.092171,44.979,2.3331,0.081446,0.05394685314685315,0.064958,0.15558,0.3192,1.3902,-0.1595,4.4989,0.78465,0.092171,187.15,1.9503,0.16455,0.081446,0.67535,0.35015,0.07594032634032634,0.012019,0.089618,0.12962,95.281,50.303,0.74722,0.30028,48.24,-0.018688,-0.017424708624708622,0.33868,0.3004,0.51275,0.18692,0.42067,-4187.9,0.06761,0.37187,0.93239,3.496721943694562,8.1149,7.2561,174.5,3.5702396804260985,0.75489,0
67,0.12464000000000001,0.13185999999999998,0.43158,4.2731,101.59,0.40781999999999996,0.16564,5.975,1.0064,0.78785,1.2561807978158654,0.19649,211.16,7.5839,0.16564,0.1428,37.74,0.88065,0.16332,0.12384737678855327,0.51435,0.78785,1.4175,1.417,0.9886,4.2185,-0.00062656,0.1428,41.758,8.7408,1.2386,0.16332,1.3924,0.78785,0.16228139904610495,1.0357,0.019216,0.14079,134.32,96.582,1.0392,3.3635,37.984,0.10103999999999999,0.10039745627980921,4.2731,0.13185999999999998,0.11441,1.8047,1.8047,7137.7,0.0064063,0.1582,0.99359,0.10191026210573072,9.6713,3.7792,41.491,7.6323373274685276,2.6571,0
68,-0.19562,0.54472,0.039736,1.1042,-38.49,0.0,-0.19562,0.8358,1.5296,0.45528,-0.5127788408608351,-0.12165,-1068.5,1.8358,-0.19562,-0.12789,39.573,0.95893,0.0,-0.1278896443514644,-0.37355,0.36765,-0.34160999999999997,0,0.068655,3.4076,0.35577,-0.25578,108.75,3.3562,2.3505,0.022897,1.5296,0.48736,0.0149692730125523,0.026941,1.9029,0,98.058,58.485,-1.1796,0.66943,47.278,-0.0095419,-0.006238166841004184,0.77328,0.38149,0.29796,0.78662,0.84205,101.57,0.16298,-0.42968,0.84343,0.3585266209804954,9.2235,6.2409,91.029,4.009541534509424,2.6429,0
69,0.00020666,0.7821100000000001,0.23739000000000002,1.5761,234.98,-0.08509800000000001,0.0002551,0.27859,1.8421,0.21789,0.0006190695755575509,0.039879,3885.9,1.2786,0.0002551,0.00013848,56.472,1.2654,0.0094117,0.00011218717767765051,0.034074,0.060435,0.093867,1.0279,0.67723,3.8131,0.40985,0.0051091,80.981,4.5072,2.3747,-0.015146000000000001,1.8421,0.47452,-0.008222137777536507,0.065777,0.31555,0.0051091,123.31,66.841,0.0007251,0.88444,56.011,-0.063796,-0.03463221323489496,0.8304,0.41207,0.22187,0.62159,1.3537,1543.9,-0.0082218,0.00094846,1.0132,1.698288127036578,6.4634,5.4607,81.647,4.470356978183318,5.2552,0
70,-0.17382,0.5084,0.25629,1.5041,-31.085,0.0,-0.17382,0.96695,1.2323,0.4916,-0.34189614476789937,-0.10529,-1430.1,1.9669,-0.17382,-0.14105,99.492,0.74546,-0.15808,-0.14105331493954396,-0.1144,0.4916,-0.25523,-10.048,1.0892,2.4816,0.40247,-0.12828,125.81,2.9013,2.9013,-0.24266999999999997,1.2323,0.4916,-0.196924450215045,0.11084,-0.14862,-0.12828,209.8,110.31,-0.51744,0.84338,83.124,-0.20214000000000001,-0.1640347318023209,1.5041,0.5084,0.34468,2.0891,2.0891,77.688,-0.19692,-0.35357,1.132,1.5105780032569097e-16,3.6686,3.309,150.58,2.423878835562549,5.2371,0
71,0.033349000000000004,0.3903,0.56324,2.4431,120.99,0.32524000000000003,0.045217,1.5619,1.0271,0.60961,0.11585190878811172,0.042573,2424.0,2.5621,0.045217,0.032754,30.034,0.79199,0.049933,0.032469087722714444,0.42783000000000004,0.60961,0.12017,0.37149,12.123,3.9582,0.2769,0.032754,105.99,3.4438,0.12793,0.049933,1.4338,0.60961,0.048615519423619906,0.026911,0.20212,0.036171,249.34,219.31,0.29359,2.152,30.847,0.036378,0.03541816765650862,2.4431,0.3903,0.29038,13.122,13.122,5115.2,0.026346,0.054706,0.97365,0.00014763537343547828,12.153,1.6643,103.2,2.63156546246477,29.714,0
72,0.10873,0.6745800000000001,0.28847,1.4276,-89.541,0.085328,0.11868,0.4824,1.0531,0.32542,0.17593169082984966,0.060567,1911.6,1.4824,0.11868,0.055807,134.89,0.94063,0.11489,0.10324755483809704,0.13268,0.32542,0.17618,0.56894,7.8068,4.2942,0.30548,0.055807,121.93,2.9936,0.17032,0.11489,2.1443,0.32542,0.1090969518564239,0.040379,0.1774,0.054025,160.61,25.724,0.13834,0.26256,142.05,0.10477,0.09948722818345837,1.4276,0.6745800000000001,0.33405,8.8068,8.8068,5679.5,0.050421,0.33411,0.94958,0.0,2.7059,14.189,115.78,1.5611195113996854,57.554,0
73,0.10225,0.6046100000000001,0.16172,1.2675,-26.105,-0.010826,0.13489,0.65395,3.2497,0.39539,0.2231024958237541,0.059092,1149.2,1.6539,0.13489,0.041508,41.484,2.1566,0.14436,0.03146444287164969,0.30432,0.27542,0.26363,13.723,0.69212,3.3258,0.15381,0.044729,71.557,5.1009,5.1009,0.16569,3.2497,0.39539,0.05098624488414316,0.19292,0.10002,0.044423,72.971,31.487,0.27683,0.65659,43.713,0.087219,0.026839092839339024,1.2675,0.6046100000000001,0.19605,1.6921,1.6921,342.42,0.050987,0.25861,0.95888,-3.2296684355644733e-16,8.7985,11.592,67.908,5.374869750748415,13.908,0
74,0.045085,0.74722,-0.041364,0.94464,-34.809,0.098949,0.047777,0.31371,1.0104,0.23440999999999998,0.0639396697090549,0.041858,2988.7,1.3383,0.047777,0.021915,27.058,0.83209,0.027034,0.04462094220110847,0.10164,0.23440999999999998,0.11852,0.12529,-0.14062,5.3951,0.33642,0.021915,126.4,2.8877,0.036179,0.027034,2.2154,0.23440999999999998,0.026755740300870943,0.020375,0.34839,0.0124,115.63,88.569,0.27897,0.72836,27.339,-0.016444999999999998,-0.016275732383214565,0.94464,0.74722,0.3463,0.79693,0.79693,-10274.0,0.010279,0.19233,0.98972,0.07836696386672944,13.49,4.1211,125.1,1.3522121998875833,7.4118,0
75,0.24719000000000002,0.21611,0.57033,3.639,105.52,1.0290000000000001,0.30606,3.4736,1.2547,0.75068,1.4162232196566562,0.2075,222.05,4.6272,0.30606,0.17878,38.291,1.4528,0.34757,0.19701123774607476,1.2736,0.75068,1.3714,2.5474,2.6706,4.3681,0.10269,0.17878,57.811,6.3136,1.6083,0.34757,1.7295,0.75068,0.27701442575914564,0.21072,0.017908,0.20303,157.97,119.67,1.3764,2.808,48.043,0.2984,0.23782577508567784,3.639,0.21611,0.15839,3.5151,3.5151,13312.0,0.20298,0.32929,0.79702,0.04423988916715512,9.5322,3.0499,46.077,5.8058396187126915,8.0162,0
76,0.019115,0.60505,-0.030666,0.94932,-52.379,0.23495,0.025928,0.62588,1.0127,0.37869,0.04285265680522271,0.042485,2650.5,1.6528,0.025928,0.013221,44.189,0.73679,0.03911,0.018875283894539352,0.29993000000000003,0.37869,0.12645,0.20195,-0.07205,4.3368,0.30719,0.013221,114.04,3.2007,0.064639,0.03911,1.9843,0.37869,0.0386195319443073,0.013075,0.20613,0.019942,105.43,61.239,0.080509,0.5569,44.75,-0.018283,-0.018053717784141405,0.94932,0.60505,0.31243,0.88974,0.88974,-665.95,0.012537,0.050478,0.98746,0.042937495048720624,8.26,5.9602,112.61,1.6737459714073217,4.6078,0
77,0.023551,0.63884,0.061042,1.1152,-7.3885,0.042254,0.023551,0.56534,1.8378,0.36116,0.04446017632289366,0.12913,982.57,1.5653,0.023551,0.012815,14.506,1.1371,0.040079000000000004,0.012814778539558166,0.41027,0.35252,0.37147,2.4076,0.14916,3.6654,0.30682,0.021294,101.98,3.5793,2.9679,-0.058205999999999994,1.8378,0.47029,-0.031671563826314066,0.18407,0.08389,0.021808,97.963,83.457,0.32245,0.97735,14.061,-0.17368,-0.09450429861791271,0.92473,0.52971,0.27938,0.8825,1.1492,282.52,-0.031671,0.06521,0.98787,0.3021652453206338,25.162,4.3735,105.2,3.4694455456759363,4.4907,0
