"Attr1","Attr2","Attr3","Attr5","Attr6","Attr7","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr25","Attr26","Attr27","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr45","Attr46","Attr47","Attr48","Attr49","Attr51","Attr53","Attr54","Attr55","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.041525,0.72599,0.059983,-32.136,0,0.054504,1.7078,0.27401,0.09386,0.050614,3065.6,1.3774,0.054504,0.031915,41.464,0.80573,0.030723,0.27282,0.26757,0.10118,2.9415,3.8986,0.4222,0.037371,126.73,2.8801,2.3037,0.035298,1.7078,0.4193,0.020669,0.02995,0.38623,0.01799,133.22,0.21404,0.76921,42.339,-0.0012098,-0.00070843,0.5807,0.76259,1.1669,474.97,0.15155,0.96905,0.53022,8.8028,3.9782,124.11,2.9409,4.7528,0
0.044259,0.33913,0.24293,52.89,0.044259,0.044259,1.0655,0.64304,0.13051,0.075531,1128.6,2.9488,0.044259,0.030479,13.141,0.83361,0.064583,0.044259,0.64304,0.32342,0,6.3452,0.1713,0.030479,90.822,4.0189,0.19044,0.064583,1.4626,0.64304,0.044475,0.26657,0.085762,0.044475,123.58,0.84657,1.5622,14.001,-0.00083772,-0.00057689,0.33913,1.5386,1.5386,537930,0.068829,0.93855,0,27.776,3.305,85.241,4.282,3.4744,1
0.13169,0.43285,0.078982,-76.076,0.14466,0.15366,1.1655,0.56673,0.355,0.18545,781.88,2.3103,0.15366,0.14102,87.794,1.7592,0.15043,0.17145,0.56673,0.41606,1.609,4.5041,0.27602,0.14102,168.99,2.1599,0.34753,0.15043,1.0964,0.56673,0.13806,0.31494,0.071571,0.13806,125.79,0.50246,0.57698,102.32,0.10202,0.093634,0.43285,1.1609,1.1609,2521.1,0.23236,0.85802,0,4.1574,9.6066,145,2.5173,2.232,0
0.13846,0.47051,0.14743,-44.229,0,0.13846,1.0514,0.52949,0.32103,0.16253,1005,2.1254,0.13846,0.13169,78.906,1.1852,0,0.36352,0.52875,0.36319,-2.101,4.8287,0.28602,0.29523,227.74,1.6027,1.4692,0.013728,1.0514,0.52949,0.013056,0.39614,0.48373,0,141.6,0.60918,0.81482,120.01,-0.032422,-0.030837,0.43132,1.2569,1.2569,9937.9,0.2615,0.66335,0,4.6257,5.8223,149.73,2.4377,2.4959,0
0.030134,0.39689,0.080774,-12.428,0.29687,0.039476,1.0435,0.59693,0.22758,0.082277,1458.8,2.5196,0.039476,0.032708,34.827,0.92111,0.052993,0.37127,0.59693,0.22666,0.4582,4.0834,0.24488,0.032708,54.742,6.6676,0.13352,0.052993,1.2175,0.82036,0.043908,0.60427,0.11566,0.043908,45.187,0.26167,0.80176,36.344,-0.0068321,-0.0056608,0.17346,0.80042,1.1,978.8,0.050482,0.95828,0.3743,10.48,35.231,52.458,6.9579,1.6184,0
0.011846,0.18761,0.016834,-6.345,0,0.018625,1.5691,0.81236,0.11964,0.01187,3676.5,5.3303,0.018625,0.01187,10.972,1.0611,0.029444,0.083853,0.77375,0.063141,1.7785,3.1123,0.11191,0.014232,41.295,11.052,9.171,-0.14312,1.7551,0.8427,-0.091211,0.07703,0.21239,0.018765,37.341,0.25115,0.37999,10.006,0.029444,0.018765,0.15568,0.98134,1.018,21.8,0.014582,0.78842,0.037357,33.268,13.842,36.214,10.079,1.8955,1
-0.0016906,0.84241,0.024518,-38.51,-0.052162,-0.0023781,2.4533,0.15758,-0.0046264,-0.00096934,-129300,1.1871,-0.0023781,-0.00096934,36.402,1.0009,0.054339,0.041112,0.00085326,-0.0020068,0.89043,5.0601,0.33602,0.010586,93.406,4.9045,2.9926,-0.0082946,2.5797,0.45136,-0.003381,0.13148,0.51677,0.022149,70.069,-0.0069097,0.60747,35.424,0.054339,0.022149,0.51402,0.34148,0.97809,2816,-0.010728,0.80167,1.8642,10.027,10.841,76.476,4.7728,5.3163,1
-0.12959,1.0665,-0.13951,-486.83,-0.19275,-0.12959,0.18244,-0.066457,-0.43057,-0.70282,-3035.8,0.93768,-0.12959,-0.71031,208.5,0.94031,0,-0.15885,-0.17956,-0.12023,0,5.151,5.7978,-1.4427,603.18,0.60512,0.17078,0.021952,0.18244,0.46523,0.12032,0.031296,26.006,0,304.18,-1.2435,0.19019,208.86,-0.0013669,-0.0074926,0.30097,-0.079253,0.55481,-19752,1.95,1.2218,-8.0004,1.7506,3.8148,602.15,0.60617,0.21757,0
0.023641,0.77723,0.13495,-147.41,0,0.031701,3.4884,0.22277,0.046873,0.0090875,8949.1,1.2866,0.031701,0.0090875,17.398,1.4153,0.053121,0.10049,0.11943,0.030417,1.1575,3.8608,0.12145,0.012382,72.21,5.1209,4.4559,0.052741,3.4884,0.3237,0.015119,0.5228,0.48771,0.015228,47.889,0.14218,0.95369,17.524,0.053121,0.015228,0.6763,1.1802,1.715,979.49,0.10612,1.006,0.45308,20.98,11.971,70.764,5.158,18.482,0
0.032162,0.85315,-0.13315,-36.836,0.034955,0.035135,0.95827,0.097027,0.041183,0.0236,3206.4,1.1721,0.035135,0.008538,26.369,1.02,0.043333,0.045946,0.097027,0.11035,0.10091,4.0453,0.19342,0.008538,72.515,5.0335,0.050792,0.043333,4.3797,0.097027,0.01053,0.070116,0.26633,0.01053,58.556,0.10818,0.49546,25.269,-0.018649,-0.0045317,0.85315,0.34653,0.34653,-1478,0.33148,1.0435,0,13.842,11.34,75.672,4.8234,14.697,0
-0.081207,0.078027,0.91992,114.97,-0.0058849,-0.081207,1.8605,0.92197,-1.0408,-0.042725,-358.27,12.816,-0.081207,-0.043648,57.858,0.75745,-0.098281,1.1497,0.81474,-1.0188,-4.4826,2.6686,-0.23161,-0.043648,14.54,25.103,25.103,-0.098208,1.8605,0.92197,-0.052785,6.5227,-0.026934,-0.052824,95.933,-0.27535,9.0101,54.957,-0.099996,-0.053746,0.078027,449.68,449.68,428.94,-0.08808,1.0428,0,6.3085,9.5864,15.307,23.845,907.44,0
-0.13392,0.07498,0.17614,-2.0409,-0.16686,-0.13624,0.80312,0.79195,-1.817,-0.1335,-433.32,13.337,-0.13624,-0.28797,123.71,0.77005,-0.13396,-0.16858,0.79195,-0.81138,-2.274,4.6252,0.12681,-0.28797,46.458,7.8566,-1.7866,-0.13396,0.48723,0.79195,-0.28315,0.44944,-0.040494,-0.28315,167.74,-0.83518,1.2106,99.352,-0.20704,-0.43762,0.07498,1.0575,1.0575,7431,-0.1691,1.2451,0,2.9505,8.2901,57.847,6.3098,0.63175,0
0.021582,0.73232,0.078807,-8.3248,0.0016345,0.027309,1.0231,0.2534,0.037291,0.023883,5570,1.3655,0.027309,0.013591,21.888,2.0739,0.042568,0.0037662,0.2534,0.05771,0.21674,5.5935,0.36352,0.013591,136.1,2.6819,0.058127,0.042568,2.0175,0.2534,0.021185,0.0070265,0.38067,0.021185,146.41,0.17912,0.94308,22.393,0.021888,0.010893,0.73232,1.3417,1.3417,30906,0.085171,0.97746,0,16.676,2.9312,133.03,2.7438,10.639,0
0.015095,0.58945,0.0013388,-1360.2,0,0.022035,4.4506,0.41055,0.043336,0.004951,9764,1.6965,0.022035,0.004951,11.081,1.0168,0.031988,0.097626,0.21356,0.025608,3.2066,3.4182,0.12968,0.0071925,49.459,7.4091,6.3911,0.03529,4.4506,0.4705,0.0079293,0.035065,0.61424,0.0071873,40.348,0.11172,0.7369,13.091,0.031988,0.0071873,0.50846,0.83752,0.95982,3.507,0.036767,0.8487,0.14603,32.939,12.472,41.7,8.753,9.0791,0
0.057858,0.49497,-0.13276,-157.02,0.064901,0.057915,1.0725,0.15558,0.19279,0.25153,1143.1,2.0203,0.057915,0.092171,44.979,2.3331,0.081446,0.064958,0.15558,0.3192,1.3902,4.4989,0.78465,0.092171,187.15,1.9503,0.16455,0.081446,0.67535,0.35015,0.12962,0.012019,0.089618,0.12962,95.281,0.74722,0.30028,48.24,-0.018688,-0.029742,0.3004,0.18692,0.42067,-4187.9,0.37187,0.93239,1.2506,8.1149,7.2561,174.5,2.0917,0.75489,0
0.12464,0.13186,0.43158,101.59,0.40782,0.16564,1.0064,0.78785,1.2562,0.19649,211.16,7.5839,0.16564,0.1428,37.74,0.88065,0.16332,0.51435,0.78785,1.4175,1.417,4.2185,-0.00062656,0.1428,41.758,8.7408,1.2386,0.16332,1.3924,0.78785,0.14079,1.0357,0.019216,0.14079,134.32,1.0392,3.3635,37.984,0.10104,0.087104,0.13186,1.8047,1.8047,7137.7,0.1582,0.99359,0,9.6713,3.7792,41.491,8.7971,2.6571,0
-0.19562,0.54472,0.039736,-38.49,0,-0.19562,1.5296,0.45528,-0.51279,-0.12165,-1068.5,1.8358,-0.19562,-0.12789,39.573,0.95893,0,-0.37355,0.36765,-0.34161,0,3.4076,0.35577,-0.25578,108.75,3.3562,2.3505,0.022897,1.5296,0.48736,0.014969,0.026941,1.9029,0,98.058,-1.1796,0.66943,47.278,-0.0095419,-0.006238,0.38149,0.78662,0.84205,101.57,-0.42968,0.84343,0.070467,9.2235,6.2409,91.029,4.0097,2.6429,0
0.00020666,0.78211,0.23739,234.98,-0.085098,0.0002551,1.8421,0.21789,0.00061907,0.039879,3885.9,1.2786,0.0002551,0.00013848,56.472,1.2654,0.0094117,0.034074,0.060435,0.093867,1.0279,3.8131,0.40985,0.0051091,80.981,4.5072,2.3747,-0.015146,1.8421,0.47452,-0.0082218,0.065777,0.31555,0.0051091,123.31,0.0007251,0.88444,56.011,-0.063796,-0.034631,0.41207,0.62159,1.3537,1543.9,0.00094846,1.0132,1.1778,6.4634,5.4607,81.647,4.4705,5.2552,0
-0.17382,0.5084,0.25629,-31.085,0,-0.17382,1.2323,0.4916,-0.34189,-0.10529,-1430.1,1.9669,-0.17382,-0.14105,99.492,0.74546,-0.15808,-0.1144,0.4916,-0.25523,-10.048,2.4816,0.40247,-0.12828,125.81,2.9013,2.9013,-0.24267,1.2323,0.4916,-0.19692,0.11084,-0.14862,-0.12828,209.8,-0.51744,0.84338,83.124,-0.20214,-0.16403,0.5084,2.0891,2.0891,77.688,-0.35357,1.132,0,3.6686,3.309,150.58,2.4239,5.2371,0
0.033349,0.3903,0.56324,120.99,0.32524,0.045217,1.0271,0.60961,0.11585,0.042573,2424,2.5621,0.045217,0.032754,30.034,0.79199,0.049933,0.42783,0.60961,0.12017,0.37149,3.9582,0.2769,0.032754,105.99,3.4438,0.12793,0.049933,1.4338,0.60961,0.036171,0.026911,0.20212,0.036171,249.34,0.29359,2.152,30.847,0.036378,0.026352,0.3903,13.122,13.122,5115.2,0.054706,0.97365,0,12.153,1.6643,103.2,3.5369,29.714,0
0.10873,0.67458,0.28847,-89.541,0.085328,0.11868,1.0531,0.32542,0.17593,0.060567,1911.6,1.4824,0.11868,0.055807,134.89,0.94063,0.11489,0.13268,0.32542,0.17618,0.56894,4.2942,0.30548,0.055807,121.93,2.9936,0.17032,0.11489,2.1443,0.32542,0.054025,0.040379,0.1774,0.054025,160.61,0.13834,0.26256,142.05,0.10477,0.049265,0.67458,8.8068,8.8068,5679.5,0.33411,0.94958,0,2.7059,14.189,115.78,3.1526,57.554,0
0.10225,0.60461,0.16172,-26.105,-0.010826,0.13489,3.2497,0.39539,0.2231,0.059092,1149.2,1.6539,0.13489,0.041508,41.484,2.1566,0.14436,0.30432,0.27542,0.26363,13.723,3.3258,0.15381,0.044729,71.557,5.1009,5.1009,0.16569,3.2497,0.39539,0.050987,0.19292,0.10002,0.044423,72.971,0.27683,0.65659,43.713,0.087219,0.026839,0.60461,1.6921,1.6921,342.42,0.25861,0.95888,0,8.7985,11.592,67.908,5.3749,13.908,0
0.045085,0.74722,-0.041364,-34.809,0.098949,0.047777,1.0104,0.23441,0.06394,0.041858,2988.7,1.3383,0.047777,0.021915,27.058,0.83209,0.027034,0.10164,0.23441,0.11852,0.12529,5.3951,0.33642,0.021915,126.4,2.8877,0.036179,0.027034,2.2154,0.23441,0.0124,0.020375,0.34839,0.0124,115.63,0.27897,0.72836,27.339,-0.016445,-0.0075431,0.74722,0.79693,0.79693,-10274,0.19233,0.98972,0,13.49,4.1211,125.1,2.9176,7.4118,0
0.24719,0.21611,0.57033,105.52,1.029,0.30606,1.2547,0.75068,1.4162,0.2075,222.05,4.6272,0.30606,0.17878,38.291,1.4528,0.34757,1.2736,0.75068,1.3714,2.5474,4.3681,0.10269,0.17878,57.811,6.3136,1.6083,0.34757,1.7295,0.75068,0.20303,0.21072,0.017908,0.20303,157.97,1.3764,2.808,48.043,0.2984,0.1743,0.21611,3.5151,3.5151,13312,0.32929,0.79702,0,9.5322,3.0499,46.077,7.9215,8.0162,0
0.019115,0.60505,-0.030666,-52.379,0.23495,0.025928,1.0127,0.37869,0.042853,0.042485,2650.5,1.6528,0.025928,0.013221,44.189,0.73679,0.03911,0.29993,0.37869,0.12645,0.20195,4.3368,0.30719,0.013221,114.04,3.2007,0.064639,0.03911,1.9843,0.37869,0.019942,0.013075,0.20613,0.019942,105.43,0.080509,0.5569,44.75,-0.018283,-0.0093226,0.60505,0.88974,0.88974,-665.95,0.050478,0.98746,0,8.26,5.9602,112.61,3.2413,4.6078,0
0.023551,0.63884,0.061042,-7.3885,0.042254,0.023551,1.8378,0.36116,0.04446,0.12913,982.57,1.5653,0.023551,0.012815,14.506,1.1371,0.040079,0.41027,0.35252,0.37147,2.4076,3.6654,0.30682,0.021294,101.98,3.5793,2.9679,-0.058206,1.8378,0.47029,-0.031671,0.18407,0.08389,0.021808,97.963,0.32245,0.97735,14.061,-0.17368,-0.094506,0.52971,0.8825,1.1492,282.52,0.06521,0.98787,0.30216,25.162,4.3735,105.2,3.4694,4.4907,0
0.13773,0.40552,0.35135,31.152,0,0.17516,1.2322,0.59448,0.71356,0.16058,748.04,2.466,0.17516,0.14215,66.656,1.1227,0.19187,0.23524,0.45865,0.39565,4.411,3.7183,0.23992,0.14639,85.849,4.2587,2.578,0.18853,1.2322,0.75419,0.153,0.6023,0.062995,0.15571,132.99,0.61208,1.5146,78.566,0.16916,0.13728,0.24548,1.4745,1.8706,2.4313,0.23169,0.86143,0.26865,5.4759,5.5022,72.714,5.0197,3.0563,0
0.38434,0.16216,0.78279,55.73,0,0.47987,2.8565,0.83784,2.9615,0.17825,116.24,6.1668,0.47987,0.16799,40.674,1.9428,0.4804,0.84072,0.82358,2.5509,14.934,3.8459,0.025219,0.1682,24.786,14.726,14.715,0.47036,2.8565,0.83784,0.16466,1.171,0.010605,0.16818,96.483,1.2074,3.8665,48.692,0.4511,0.15792,0.16203,15.184,15.184,5490.2,0.45873,0.83481,0,8.9738,6.5401,20.704,17.629,51.767,0
-0.19709,0.51775,0.43159,3.332,0,-0.19709,1.7202,0.48225,-0.38067,-0.10904,-1007.5,1.9314,-0.19709,-0.11457,51.985,0.70298,-0.20288,0.14737,0.4604,-0.3623,-61.836,3.6606,0.21407,-0.11267,99.356,3.6737,3.6737,-0.18181,1.7202,0.48225,-0.10569,0.61528,-0.089252,-0.11794,133.84,-0.80444,1.3604,47.016,-0.21239,-0.12347,0.51775,9.52,9.52,1975.6,-0.40869,1.114,0,7.0212,4.4592,109.86,3.3225,33.959,0
0.0080034,0.4907,0.18978,20.003,0.10425,0.013558,1.0132,0.36686,0.046687,0.028359,3680.5,2.0379,0.013558,0.007901,6.3422,0.90535,0.027277,0.13779,0.36686,0.087851,0.16106,4.5965,0.15803,0.007901,62.584,5.8321,0.055589,0.027277,1.725,0.56715,0.015896,0.98943,0.25861,0.015896,41.021,0.26842,1.5508,6.4257,-0.0078272,-0.0045614,0.2904,0.70576,1.0911,7494.9,0.021816,0.987,0.54596,57.551,10.525,61.771,5.9089,3.3011,0
-0.022454,0.33493,0.78452,64.935,0,-0.022454,1.3644,0.66507,-0.11193,-0.014289,-6270.4,2.9857,-0.022454,-0.016457,133.51,0.85493,-0.0046785,0.21138,0.46448,-0.05821,-0.1235,3.4459,0.22482,-0.012978,53.36,6.8404,4.0972,-0.007846,1.3644,0.79939,-0.0057504,0.33217,-6.4892,-0.0034289,245.71,-0.044992,2.4229,132.74,-0.0076365,-0.0055968,0.20061,44.745,53.782,2190.2,-0.033762,1.0162,0.20195,2.734,3.2531,53.666,6.8013,91.798,0
-0.023908,0.67869,0.013342,-120.37,-0.45312,-0.033635,0.44747,0.32131,-0.067248,0.024805,22319,1.4734,-0.033635,-0.075168,131.6,0.86323,-0.045037,-0.14134,-0.40828,0.030685,-8.3704,5.0709,1.238,-0.063143,373.24,0.97793,0.72069,-0.041661,0.44747,0.48425,-0.093105,0.25054,-74.68,-0.10065,316.65,-0.14819,0.70411,120.39,-0.089771,-0.20062,0.50016,0.66045,0.99539,1571,-0.07441,1.0686,0.50712,2.7735,1.9724,407.99,0.89464,0.91978,0
0.17698,0.19359,0.13925,124.1,0.33845,0.21281,1.2128,0.80641,4.2451,0.61671,320.19,5.1656,0.21281,0.5947,39.523,1.0326,0.064641,0.40412,0.80641,0.95486,2.1909,5.1394,0.52494,0.5947,62.015,5.8857,0.33391,0.064641,0.51029,0.94987,0.18065,0.14479,0.087768,0.18065,185.77,4.5675,3.005,47.933,0.056767,0.15864,0.050129,0.99481,1.1718,19195,0.21946,0.82453,0.1779,9.2352,2.4957,51.133,7.1382,0.44144,0
0.077726,0.021195,0.41615,134.25,0.37631,0.077726,1.0649,0.94389,3.6673,0.14515,47.755,47.182,0.077726,0.069644,18.185,1.3367,0.072015,0.37631,0.94389,7.6431,0.68714,4.1507,-0.20729,0.069644,7.3814,49.448,3.3978,0.072015,1.1483,0.94389,0.064527,11.969,0.0044587,0.064527,60.065,1.3978,18.011,19.365,-0.012251,-0.010978,0.021195,1.6776,1.6776,5887.9,0.082347,0.93906,0,20.071,8.7154,6.9316,52.657,1.9835,0
0.0040563,0.57337,0.012373,-24.806,0,0.0040563,2.8088,0.42663,0.0087034,0.090019,827.7,1.7441,0.0040563,0.0014441,11.306,0.97918,0,0.024384,0.29329,0.44098,-48.166,3.2922,0.1239,0.0037528,75.531,4.8325,3.928,0.027705,2.8088,0.53103,0.0098636,0.61962,0.076822,0,24.645,0.046623,0.83987,14.1,-0.24879,-0.088575,0.46606,0.81798,1.0181,24.251,0.0095077,0.8021,0.2447,32.284,27.362,60.564,6.0267,5.3852,0
0.11974,0.41321,0.35574,39.708,-0.19552,0.11974,1.9046,0.58679,0.44776,0.094923,834.23,2.4201,0.11974,0.06287,31.734,0.94902,0.1469,-0.10707,0.11112,0.43753,5.348,3.0686,0.19491,0.071024,55.552,6.5704,4.2524,0.14749,1.9046,0.71575,0.07744,0.16845,0.066236,0.077129,110.79,0.72312,1.711,34.398,0.085854,0.045077,0.26743,1.5572,1.8994,416.57,0.20407,0.93714,0.21979,11.502,4.617,51.25,7.1219,5.0543,0
0.12564,0.14628,0.57498,89.273,0.32346,0.15608,1.141,0.818,1.138,0.16465,246.8,6.8363,0.15608,0.11879,82.456,1.0912,0.15883,0.40388,0.818,1.2709,1.3793,4.9561,-0.044495,0.11879,43.471,8.3963,1.0858,0.15883,1.3242,0.82713,0.12088,1.5478,0.021951,0.12088,138.85,0.42329,3.0281,94.085,0.098571,0.07502,0.13715,2.8415,2.8732,51968,0.1536,0.8764,0.011164,4.4266,6.4719,38.098,9.5805,4.5642,0
0.10648,0.57961,0.17999,-0.70776,-0.30039,0.11124,1.0244,0.42028,0.27189,0.043881,1009.5,1.7253,0.11124,0.023291,13.065,1.067,0.12479,-0.2858,0.42028,0.35336,0.26767,3.8425,0.097568,0.023291,32.03,11.395,0.2153,0.12479,4.7985,0.59076,0.026129,0.32176,0.085404,0.026129,34.963,0.62284,1.0221,13.384,0.026458,0.0055398,0.40913,1.0229,1.4378,1252.5,0.25335,0.97618,0.40565,27.937,16.669,31.268,11.673,11.623,0
0.081449,0.60497,0.19281,-3.8542,0.17893,0.10108,1.0825,0.39464,0.31909,0.10492,1327.6,1.653,0.10108,0.063766,44.251,1.0313,0.12358,0.22829,0.39464,0.24247,0.84386,4.1091,0.36322,0.063766,78.958,4.6227,0.20427,0.12358,1.6003,0.68283,0.077954,0.1414,0.10534,0.077954,107.02,0.4238,1.002,47.902,0.058335,0.036799,0.31679,0.80474,1.3924,2479,0.20639,0.92378,0.73025,8.2484,5.8148,72.94,5.0041,3.2326,0
0.060887,0.55207,-0.175,-174.52,0.0085003,0.070061,1.1182,0.3786,0.12792,0.13854,1467.1,1.8114,0.070061,0.070672,53.083,1.086,0.088011,-0.002029,0.3786,0.23217,0.99274,5.9264,0.5439,0.070672,225.49,1.6187,0.15942,0.088011,1.0231,0.38298,0.088778,0.16589,0.11687,0.088778,103.76,0.4223,0.41722,59.359,0.020725,0.020905,0.54768,0.60352,0.61051,-147720,0.16082,0.89428,0.011582,6.876,7.2023,201.65,1.8101,1.5803,0
0.049709,0.49923,-0.0036449,-36.096,0,0.050584,1.2502,0.50077,0.14369,0.1466,994.2,2.0031,0.050584,0.040461,37.854,1.5067,0.051544,0.062555,0.43391,0.36538,4.3781,3.7769,0.35724,0.044768,86.427,4.2232,2.9781,-0.23651,1.2502,0.5586,-0.18918,0.15641,0.090322,0.041228,85.637,0.38339,0.62134,31.832,-0.081152,-0.064911,0.35203,0.76852,0.85726,-21.806,0.099265,0.96735,0.11546,9.6424,7.6386,102.78,3.5514,1.9186,0
0.035511,0.21666,0.026076,-25.195,0.035511,0.052434,1.0638,0.47147,0.28151,0.16468,653.54,4.6155,0.052434,0.071359,27.804,1.1478,0.061176,0.052434,0.47147,0.48039,-10.352,4.7277,0.27731,0.071359,98.429,3.7082,0.28236,0.061176,0.76846,0.50187,0.083257,0.14251,0.0549,0.083257,92.291,0.63445,0.8395,29.578,-0.0073942,-0.010063,0.18626,0.59858,0.63718,1393,0.07532,0.94,0.06448,13.128,5.66,92.524,3.9449,0.93288,1
0.032953,0.25737,0.24028,49.568,0.061844,0.034811,0.86542,0.6611,0.13525,0.098711,1044.5,3.8854,0.034811,0.038206,39.576,1.2065,0.035005,0.077419,0.6611,0.34223,0.33249,4.1004,0.11899,0.038206,89.228,4.0907,0.13601,0.035005,1.0965,0.6611,0.038419,0.59474,0.093878,0.038419,138.04,0.33356,1.5497,34.249,-0.020123,-0.022086,0.25737,1.316,1.316,3027.7,0.049845,1.1555,0,9.2228,3.7069,103.1,3.5401,1.8138,0
0.33353,0.27441,0.0025095,-14.334,0.26095,0.33353,5.0727,0.72559,1.9916,0.065751,300.29,3.6442,0.33353,0.065751,1.2535,1.0802,0.33722,0.6471,0.72548,1.2155,89.29,4.1219,0.042049,0.066301,15.955,23.961,14.624,0.48421,5.0727,0.738,0.095454,0.39833,0.027124,0.066477,7.4308,19.146,0.91096,1.5846,0.33722,0.066477,0.16747,0.87419,0.88914,33.223,0.45967,0.7918,0.017102,291.19,59.087,12.05,30.29,6.1115,0
-0.1433,1.0698,-0.53925,-205.37,-0.12015,-0.1433,2.0131,-0.069774,-0.13644,0.080539,2408.3,0.93478,-0.1433,-0.07118,15.764,1.3331,0,-0.20822,-0.26345,0.15156,0,4.2706,0.50509,-0.14261,272.97,1.3371,1.3127,0.019364,2.0131,-0.067544,0.0096188,0.051082,0.11675,0,82.919,-1.6481,0.40376,22.598,-0.30543,-0.15172,1.0502,-0.14268,-0.13812,-10054,2.0537,0.69811,-0.031953,23.154,5.4352,190.42,1.9168,4.1167,0
0.0060362,0.44548,0.060651,-5.3824,0.015922,0.0086999,1.0253,0.46206,0.026607,0.047005,1783.8,2.2448,0.0086999,0.0044863,16.227,1.0854,0.016091,0.022755,0.46206,0.19864,0.085077,4.6619,0.22921,0.0044863,63.1,5.7845,0.036121,0.016091,1.9653,0.58057,0.0082977,0.0075464,0.14862,0.0082977,72.494,0.070014,0.92182,16.638,-0.066362,-0.034221,0.32697,0.75453,0.94805,2784.5,0.013064,0.97532,0.25648,22.493,6.4869,61.543,5.9308,3.1667,0
0.05578,0.42714,0.49913,92.092,0,0.07316,1.7122,0.57286,0.33081,0.06284,1449,2.3412,0.07316,0.042729,0.36324,0.48625,0.074223,0.36854,0.47062,0.2112,11.227,4.8655,0.19257,0.043581,54.061,6.7799,3.5104,0.219,1.7122,0.57642,0.12791,1.0024,0.13104,0.04335,106.29,32.736,3.2492,0.41478,0.03979,0.02324,0.22116,2.048,2.0607,3.2569,0.097371,0.86568,0.0062106,1004.8,3.4458,47.146,7.7419,6.1211,0
0.06261,0.44784,0.16927,162.56,0.00035329,0.079554,0.22931,0.55216,0.93712,0.45713,1559.4,2.2329,0.079554,0.34693,125.09,0.82899,0.033256,0.11632,0.39277,0.19623,1.374,4.8015,1.4568,0.44834,144.1,2.7234,0.51624,0.014277,0.22931,0.86891,0.062259,1.3993,0.25506,0.14502,215.48,0.79672,2.0683,124.07,0.0079847,0.03482,0.084892,0.74032,1.165,2.994,0.11339,0.76249,0.57367,2.918,4.0379,135.12,2.7012,0.30746,0
-0.020481,0.42639,0.16629,-41.423,0,-0.0074687,1.8771,0.57361,-0.017914,0.026384,3142.4,2.3453,-0.0074687,-0.0039788,72.893,0.68947,-0.0013107,0.47155,0.5575,0.085636,-0.21263,3.4919,0.19709,-0.0012764,77.399,4.7158,4.611,-0.088985,1.8771,0.57361,-0.047405,0.16195,0.25524,-0.00069826,100.27,-0.054634,0.49971,69.594,-0.058306,-0.031061,0.41692,1.3763,1.3763,516.12,-0.035705,1.0037,0,5.0073,13.33,81.068,4.5024,4.5038,0
0.25071,0.22337,0.46912,23.934,0.4031,0.31355,1.0994,0.74979,1.4228,0.090351,224.26,4.4768,0.31355,0.077923,20.224,1.0444,0.36118,0.52484,0.74979,1.3463,0.98683,4.8375,0.037118,0.077923,21.977,16.608,1.6169,0.36118,4.0492,0.75278,0.08976,0.36384,0.01786,0.08976,55.27,1.1245,2.1171,22.234,0.31117,0.077332,0.22038,2.4147,2.4244,32266,0.33438,0.90958,0.0039984,18.048,10.415,19.99,18.259,12.959,0
0.073419,0.40203,0.13338,-38.906,0.42531,0.091773,0.69573,0.59797,0.39753,0.16189,1302.8,2.4874,0.091773,0.13191,82.919,1.3394,0.091983,0.25183,0.55861,0.23451,15.85,5.1549,0.57786,0.13191,198.55,1.8392,1.0562,0.27133,0.69573,0.76914,0.38999,0.082022,0.11876,0.13221,181.16,0.46452,0.89311,135.86,0.071123,0.10223,0.23086,0.94055,1.2098,1.5777,0,0.6124,0.28625,4.4019,3.7155,121.12,3.0136,1.0943,0
0.052417,0.74931,0.24371,21.42,0,0.066119,3.0334,0.25069,0.088563,0.021832,4129.9,1.3346,0.066119,0.021798,6.7161,1.6593,0.049319,0.15972,0.18197,0.070094,4784.5,3.2421,0.11156,0.021801,91.242,4.0003,3.9858,0.046757,3.0334,0.25069,0.015414,0.56405,0.50536,0.016259,68.489,0.93913,1.2517,6.8213,0.049215,0.016225,0.74659,25.828,25.828,425.56,0.20909,0.97836,0,54.347,5.9088,89.836,4.063,312.51,0
0.1143,0.66191,-0.019463,-66.027,0,0.1451,1.8519,0.33809,0.38812,0.17822,732.01,1.5108,0.1451,0.078351,46.446,1.2617,0.15592,0.27446,0.26858,0.4521,13.811,3.6351,0.3504,0.082562,76.848,4.7496,2.6826,0.076276,1.8519,0.33809,0.041188,0.13279,0.064727,0.084196,60.063,0.48505,0.31759,48.441,-0.029027,-0.015674,0.37385,0.52367,0.52367,-84.007,0.33809,0.92494,0,7.8585,26.806,73.683,4.9536,2.8684,0
